product_name,price,item_type,description,misc_notes,in_stock,supplier
TRD Rear Differential Mount Cushion - Left Hand - GT86 & BRZ,100.07,,GT86 & BRZ TRD Rear Differential Mount Cushion Left HandThe TRD differential mount uses harder shore rubber to provide improved location and to to improve vehicle response. ,"Ride comfort will deteriorate.

- Differential vibration will likely to be transferred into the vehicle by installing harder mounts.

- May cause certain noise and vibration from the differential.",In Stock,FenSport
Clutch Cover - Standard - GT86 & BRZ,68.07,,"Clutch Cover for GT86 & BRZStandard replacementGenuine partNeed to change the clutch in your car, we have you covered with our high quality clutch parts. Fensport Tip: It is false economy to replace using cheap products, the labour cost to install the new clutch far outweighs the purchase price.  We always suggest to change the driveplate, clutch cover and release bearing together as they can wear out together.  Also check the flywheel face is free from defects and scoring before fitting your new clutch kit to ensure a long clutch life. ",No notes available,In Stock,FenSport
TRD Fuel Cap Cover - GT86,34.29,,TRD Fuel Cap CoverSilver mettalic finish with TRD logo,No notes available,Not In Stock,FenSport
Uprated Engine Mounts - Cusco - GT86 & BRZ,169.85,,Cusco Uprated Engine Mounts for GT86 & BRZUsing a hard rubber design to limit engine movement. Fensport Tip: Cusco engine mounts uses harder shore rubber to provide improved engine location and to to improve vehicle handling and response. Note: Ride comfort will deteriorate.  - Engine vibration will likely to be transferred into the vehicle by installing harder mounts.  - May cause certain noise and vibration from the engine and transmission. ,No notes available,Not In Stock,FenSport
APR Carbon Fiber Wind Splitter With Rods - GT86,470,,"We have one of these in stock with a very very minor chip to the clear coat on the underside of the splitter that could only be seen if you laid down to look underneath otherwise in perfect condition GT86 Carbon Fibre Wind Splitter With RodsThe new APR Aerodynamic Track Package is constructed from beautiful, vacuum-formed, autoclave-cured, pre-preg.  carbon fibre. The APR Aerodynamic Track Package is designed to produce real downforce, increase cornering speeds, and create massive grip",No notes available,In Stock,FenSport
TRD Side Stabilizing Cover - GT86 & BRZ,263.25,,GT86 & BRZ TRD Side Stabilizing CoverRectify the side air flow by filling the side window and body gap - The TRD front wing aero fins are not included and are listed separately HEREMaterial: PPE resin,No notes available,In Stock,FenSport
Spark Plug - Denso Iridium - Genuine Toyota - GT86 & BRZ,17.99,,"Spark Plug for GT86 & BRZNote: Price is for 1 x single spark plugDenso IridiumGenuine Toyota SparkplugIridium plugs have an extremely long life as Iridium is 6x harder and 8x stronger than platinum.  Because of the strength and hardness of iridium, there is virtually no electrode wear.  This combined with a platinum ground electrode, creates a spark plug that is almost impervious to wear even under extreme driving. ",Price is for 1 x single spark plug,In Stock,FenSport
SuperPro - Anti Roll Bar Link - Rear - GT86 & BRZ,113.08,,GT86 & BRZ SuperPro  Sway Bar Link Bush Kit with uprated bushes. Rear2 x Complete links ready to fit.  ,No notes available,In Stock,FenSport
Fuel Injector Set - 750cc - with Adapter Harnesses - Ecutek - GT86 & BRZ,425,,"Ecutek High Capacity Port Injector Set for GT86 & BRZ750ccA complete set of 4 port injectors with adapter harnesses and new lower manifold seals. The BRZ/FRS engine has both port and direct Injectors fitted, testing has shown the standard fuel delivery capacity is around 300bhp. Larger Port Injectors will be required for any forced induction vehicle running over 300bhp on regular petrol, they will also be required on any forced induction vehicle running on Ethanol (like E85) regardless of the power output (where 30%+ more fuel volume is required compared to regular petrol). We have extensively tested these Bosch Motorsport injectors on our own in-house forced induction GT86 and we developed accurate injector calibration settings that are supplied with each kit. The larger port injectors will supply enough fuel for 500+ bhp on regular petrol. These injectors are a perfect fit, with the injection nozzle protruding into the inlet manifold in exactly the same position as the standard injectors.  Other aftermarket injectors either impede airflow by protruding too far into the intake, or spray fuel onto the inlet manifold walls, resulting in poor fuel droplet atomisation. Due to their position and design, these injectors produce significantly better fuel atomisation than any other currently available high flow injector, providing you with better fuel consumption, more efficient combustion, and excellent distribution at low opening times, this eliminates the usual problems at idle and slow running conditions. ","We can also supply 660, 770 &amp; 1100 cc Injector kits, please enquire",In Stock,FenSport
Brake Discs - Rear - 12 Groove - GT86 & BRZ,137.25,,"Black Diamond 12 Groove Brake Discs - Rear 290 x 18mm VentedNote: Price is for 1 pair of discsBlack Diamond's 12 Groove range offer improved response and greater friction, the brake discs are heat treated to provide you with awesome braking performance. All brake discs feature black phosphate coatings which will wear off on the friction surface. These award winning brake discs are made to the most exacting standards using computer aided design and production. Fensport Tip: Always replace brake discs in pairs and make sure the hub faces are clean and free from rust or defects.  A ""smear"" of copaslip or similar, should be applied between disc and hub flange to help prevent any future rust build up.  New brake pads should also be fitted and the manufacturer's bed in procedure followed.  This will ensure you get the best possible lifespan for your new brake discs & pads. ",Price is for 1 pair of brake discs,Not In Stock,FenSport
"Summit Front Strut Tower Brace - Polished - 2 Point with Brake Stopper - GT86, GR86 & BRZ",195,,"GT86, GR86 & BRZ S. U. MM. I. T Racing Front Strut Tower Brace2 Point - PolishedThe Summit front strut tower brace improves chassis rigidity by reducing flex.  By using monocoque aluminium triple tube shaft, the brace is not only lightweight but also exceptionally strong.  Summit bracing is not hollow, it has 3 to 4 layers inside the brace depending on application.  ",Right hand drive only,Not In Stock,FenSport
Helix Lightweight Steel Flywheel - GT86 & BRZ,362.26,,Helix Lightweight Chromoly Steel Flywheel for GT86 & BRZ5. 25kgs (standard flywheel is 9. 36kgs)A lightweight steel flywheel is specifically designed to reduce weight and inertia for better engine response.  This weight difference allows a vehicle's engine to release more of its available horse power to the wheels. Features: Lightweight only 5. 25kgs Lower moment of inertia - improves throttle response Manufactured from billet chromium molybdenum steel  CNC machined to exacting tolerances Cranshaft flange to flywheel friction face parallel tolerance +/- 0. 005mm OE Spec integral starter ring gear Fully balanced Includes spigot bearing Compatible with all our single plate clutches,No notes available,Not In Stock,FenSport
EDFC Tein - Motor Extension Kit - Endura Pro Plus - M10-L95,60,,EDFC Tein - Motor Extension Kit for Endura Pro Plus shock absorbers Motor Extension Kit uses the exclusively designed flexible shaft to allow EDFC Series motor to be installed at different position away from the top part of shock absorber. ,Please check coilover kit notes for recommended applications,Not In Stock,FenSport
Crank Angle Sensor - GT86 & BRZ,99.96,,Crank Angle Sensor for GT86 & BRZ,No notes available,Not In Stock,FenSport
Blitz Water Sensor Attachment - 19237 - GT86 & BRZ,27.45,,"Blitz 38mm water sensor attachment designed to fit inside the 38mm internal diameter top radiator hose. Aluminium body with an 1/8 NPT attachment to fit water temperature sensor. Only 60mm in length, comes supplied with two hose clips. GT86/BRZ",No notes available,Discontinued,FenSport
Valve Stem Seal - Exhaust - GT86 & BRZ - FA20 Engine,4.92,,Exhaust Valve Stem Seal for GT86 & BRZ - FA20 Engine,"Price is for 1 single seal

- Genuine Part",Not In Stock,FenSport
Support Brace - Rear Differential - Cusco - GT86 & BRZ,128.14,,Cusco Rear Differential Support Brace for GT86 & BRZThe Cusco brace eliminates movement of the rear differential. Simple installation without the need to remove oem bushings. Note: NVH may increase. Note: Some 2017 on models can not be installed if they have a stabilizer fitted.  (Only Cusco stabilizer can be installed at the same time) ,No notes available,Not In Stock,FenSport
TRD Gear Knob - Auto Transmision - GT86,84.01,,"GT86 TRD Gear Knob Auto TransmisionConstructed from the finest leather and aluminum to produce a beautiful design.  The TRD gearknob also reduces the height to decrease the 'throw' of the gear lever, resulting in a more sporty feel. ",No notes available,In Stock,FenSport
TRD Rear Window Louvre - GT86 & BRZ,815.92,,GT86 & BRZ TRD Rear Window LouvreEasily removed to clean glassMaterial: PPE resin,No notes available,Not In Stock,FenSport
TRD Sticker - Small - Black 38 x 314mm,8,,TRD Sticker Black - Small38 x 314mm,,In Stock,FenSport
Milltek Exhaust Front Pipe - No Cat - GT86 & BRZ,191.48,,"GT86 & BRZ Milltek Secondary Cat Bypass Pipe (Frontpipe)Stainless Steel - 2. 5"" BoreFeatures include smooth radius mandrel bendsReplaces the 2nd cat (frontpipe)The Milltek Sport Front Pipe has been engineered to fit both left and right-hand drive, manual and auto transmission vehicles and is fully interchangeable with the OEM exhaust system and the Milltek Sport system. ",This exhaust section replaces the 2nd catalyst so is deemed off road use only.,Not In Stock,FenSport
Turbocharger - Garrett G25-660 - Standard Rotation - 0.72 A/R,1314.73,,"Garrett G25-660 TurbochargerStandard rotation 0. 72 A/RV-Band single scroll inlet, V-Band outletIntroducing performance out of a package you never thought possible.  This clean sheet product is tailored to meet the demands of hard core racing enthusiasts while providing industry leading power capability in a small package. The G-Series G25-550 and the G25-660 turbochargers are compatible with 1. 4L  3. 0L engine displacements and capable of producing up to 550 and 660 horsepower.  G Series 25 turbochargers are smaller and outflow all comparable products on the market. New compressor and turbine aero combined with high temperature resistant materials allowed engineers to push the limits of performance.  GARRETT® G SERIES COMPRESSOR AERODYNAMICS FOR MAXIMUM HPFULLY MACHINED SPEED SENSOR AND PRESSURE PORTSNEW TURBINE WHEEL AERO CONSTRUCTED OF MAR-M ALLOY RATED FOR 1055°CSTAINLESS STEEL WASTEGATED AND NON WASTEGATED TURBINE HOUSING OPTION CAPABLE OF 1050°COIL RESTRICTOR AND WATER FITTINGS INCLUDED",No notes available,Not In Stock,FenSport
T Style Rear Spoiler - Unpainted - GT86 & BRZ,112,,T Style Rear Spoiler for GT86 & BRZUnpainted Finished in super tough absNote: This spoiler covers all the holes from the OEM spoiler on the pre-facelift model but NOT on the 2017 &gt; facelift GT86 and BRZ. ,No notes available,In Stock,FenSport
Uprated Driveshafts - GT86 & BRZ,1199,,Uprated Driveshafts GT86 & BRZUp to 600bhpDirect fitBillet chromoly outer CV with 300M center bars & 108mm inner CV with upgraded chromoly internals. ,Price is for 1 pair,Not In Stock,FenSport
Air Filter - Cosworth - GT86 & BRZ,25,,"GT86 & BRZ Cosworth High Flow Air Filter Oil free, fully synthetic panel filter engineered to increase air flow and dust catching efficiency.  Improved performance Superior filtration Exceptional dust holding capacity Reduced restriction (10%+ compared to OE filters) Over 98% efficiency (ISO 5011:200 fine dust test","For GT86 &amp; BRZ with black plastic intake manifold

- Does not fit GT86 2017 with red alloy intake manifold",In Stock,FenSport
SuperPro - Anti Roll Bar - Front 22mm Solid - Non Adjustable - GT86 & BRZ,161.56,,"SuperPro's anti roll bars (sway bars) offer sharper steering, less body roll and improved grip.  GT86 & BRZ Front - Anti Roll Bar22mm - Solid BarRoll bar bushes included",No notes available,In Stock,FenSport
Brake Discs - Rear - Tarox F2000 - GT86 & BRZ,295,,"GT86 & BRZ - Rear - Tarox F2000 - Brake Discs290 x 18mm Note: Price is for 1 pair of discsF2000 discs are the ideal solution for those who alternate the use of the car on the road with serious sessions on the track.  The curved grooves on the braking surface deglaze the pads and allow the disc to run cooler. Tarox F2000 discs feature curved grooves which strike the perfect balance between heat dissipation and strength ensuring they cope with even the most demanding use on track. All F2000 discs are based on original equipment specification, TÜV approved castings, heat treated for strength and hand finished to ensure the smoothest possible braking surface.  TAROX Corsa pads are their ideal partner for track day sessions. ",Price is for 1 pair,Not In Stock,FenSport
"Strut Tower Bar - Blitz  - Front - 96100 - GT86, GR86 & BRZ",145.98,,"GT86, GR86 & BRZ - Blitz Strut Brace - FrontImprove your cars handling with a Blitz strut tower brace. Increases vehicle rigidity. Lightweight with hollow aluminium construction. 50mm wide X 15mm thick. Highly durable black finish with metallic red strut fixings. ",No notes available,Discontinued,FenSport
SuperPro - Bush Kit - with Subframe Bushes - KIT5328K - GT86 & BRZ,610.95,,"SuperPro Polyurethane Bush Kit for GT86 & BRZ (KIT5328K)Note: Requires removal of the rear subframe as it includes full replacement subframe bushes. Kit Contents:1 x SPF3100K Rear Upper Control Arm Inner Bush Kit1 x SPF3099K Rear Toe Control Arm Inner Bush Kit1 x SPF3109K Rear Anti Roll Bar Link - Lower Bush Kit1 x SPF3106K Rear Camber Control Arm - Lower Inner Bush Kit1 x SPF3098K Rear Trailing Arm Rear Bush Kit1 x SPF3877K Front Wishbone Bush Kit - Standard Alignment1 x SPF3817K Rear Trailing Arm Front Bush Kit1 x SPF3818K Rear Subframe Bush Kit - Complete Bushes SuperPro bushes offer the advantages of more superior cornering, stability, steering and braking, reduced NVH, greater durability, easy fitment and cost efficiency. Every item backed up by SuperPro's exclusive Research & Development and customer technical support. SuperPro polyurethane bushes are backed by a 3 year 60000km warranty from the date of purchase against faulty manufacture or performance. Where required all SuperPro kits contain a small quantity of Polyurethane grease.  This grease should be applied to all polyurethane surfaces in contact with metal. ",With subframe mounts,Not In Stock,FenSport
Blitz Alloy Radiator - Type ZS - 18867 - GT86 & BRZ,319.47,,"Blitz Alloy Radiator for GT86 & BRZType ZS Part No: 18867Blitz Racing Radiator Type ZS are impressively low priced with a new core design and manufacturing process designed to provide maximum cooling efficiency to prevent premature engine failure.  Blitz Racing Radiators Type ZS use a 42mm core made from light-weight, high-heat transferring aluminum  featuring a tube-fin design that dramatically increases surface area to enable heat to dissipate more efficiently. Radiator ZS comes complete with polished upper/lower end tanks, Blitz radiator cap, temperature sensor port and an anodized aluminum drain bolt. Blitz Racing Radiators Type ZS are aesthetically appeasing and a direct bolt-on application. ",No notes available,Discontinued,FenSport
Top Sage Mirror Cover With Indicator - GT86 & BRZ,189,,"GT86 & BRZ Mirror Cover With Indicator - PairLED Bulbs, Comes Complete with Wiring And ClipsThese mirror covers feature both an indicator and a courtesy light which comes on when the vehicle is unlocked or the door opened. Available pre painted in red, white, black, silver, blue, grey & orange with a perfect finish and colour match. Note: 2017 models check your colour code first as colours can be different to the earlier model. ",No notes available,Not In Stock,FenSport
Seibon Carbon Fibre Bonnet - DV Style - GT86 & BRZ,1040,,"Carbon Fibre Bonnet for GT86 & BRZWeight 8. 6 kgDV StyleSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
SuperPro - Anti Roll Bar - Front 22mm Solid - Adjustable - GT86 & BRZ,161.56,,"SuperPro's anti roll bars (sway bars) offer sharper steering, less body roll and improved grip.  GT86 & BRZ Front - Anti Roll Bar22mm - Solid Bar2 Position Adjustable Roll bar bushes included",No notes available,Not In Stock,FenSport
TRD Anti Roll Bar Kit (Stabilizer Set) - GT86 & BRZ,662.9,,GT86 & BRZ TRD Anti Roll Bar KitFront and Rear anti roll bars with bushes. ,No notes available,Not In Stock,FenSport
Cobra Overpipe - GT86 & BRZ,182.36,,"GT86 & BRZ -Cobra Stainless Overpipe2. 5"" BoreManufactured from T304 grade stainless steel, using mandrel bends for improved flow and maximum gains. Tig weldedIncludes fitting kit and gaskets",No notes available,In Stock,FenSport
Whiteline Anti Roll Bar - Rear 16mm - with Droplinks -  Adjustable - GT86 & BRZ,200.75,,"GT86 & BRZ Whiteline Rear Anti Roll Bar16mm - 3 Position AdjustableWith DroplinksThe fitting of larger sway bars has two main effects, vehicle balance in terms of understeer and oversteer, and increased roll resistance.  Both of these can provide increased overall grip levels that can be achieved by the vehicle. Genuine Whiteline anti roll bars are supplied in our signature ""Silver Sparkle II"" metallic powder coat.  Whiteline anti roll bars come complete with bushes and brackets where neccessary. ",No notes available,Not In Stock,FenSport
Milltek Performance Exhaust System - Primary Cat Back - Resonated - GT86 & BRZ,1057.7,,"GT86 & BRZ  - Milltek Exhaust System - 1st Cat Back - ResonatedStainless Steel - 2. 5"" BoreThe Milltek Sport Primary Cat Back System has been engineered to fit both left and right-hand drive, manual and auto transmission vehicles. Includes Over Pipe Front Pipe (replaces 2nd cat) Centre Pipe - resonated Rear Silencer Twin GT115 tailpipes (115mm diameter)Extra cost options: Please callCeramic Black Dual 115mm Tailpipes (+ £100)Brushed Titanium Dual 115mm Tailpipes (+£184)Burnt Titanium Blue Dual 115mm Tailpipes (+£228)",No notes available,Not In Stock,FenSport
Turbo Exhaust Manifold - For Avo Turbo Kit - GT86 & BRZ,679,,Avo Turbo Exhaust Manifold,No notes available,Not In Stock,FenSport
Whiteline Rear Differential Bush - Insert Kit - GT86 & BRZ,47.39,,"GT86 & BRZ - Whiteline Rear Diff - Insert Bush KitThis bush kit consists of inserts which fit in to the original bushings, making installation very simple. Suits both cradle & support outrigger bushings. ",No notes available,In Stock,FenSport
APR Carbon Fibre Cooling Panel - GT86 & BRZ,179,,APR Performance GT86 & BRZ Carbon Cooling PanelBeautifully finished in vacuum formed dry carbon fibre with a high gloss fade resistant epoxy coating. Simple installation,No notes available,In Stock,FenSport
Mishimoto Low Temperature Thermostat - GT86 & BRZ,48.25,,"Mishimoto Low Temperature Racing Thermostat for GT86 & BRZMishimoto opening starts at 76°C and is fully open at 90°C, engine running temperature is 80-82°C OEM opening starts at 90°C and is fully open at 95°C, engine running temperature is 90-92°CThe Mishimoto racing thermostat for the Toyota GT86 & Subaru BRZ will promote greater cooling efficiency in your stock or modified FA20 engine.  Once the engine is fully warmed up, the Mishimoto racing thermostat will open at a lower temperature than standard thermostats.  This allows coolant to flow through the engine sooner, which reduces and maintains cooler engine temperatures.  The Mishimoto GT86 racing thermostat is the perfect addition to your street or track Toyota and is a direct replacement for the factory thermostat.  As with all Mishimoto products, this thermostat includes a lifetime warranty. Fensport Tip: When mapping your car with EcuTek or similar ask your tuner to reduce the operating temperature of the radiator fans and you will be running cooler when in traffic or at the start line.  On a standard car both fans are 100% active at 103 degrees, our GT86R Race car reduces this to 83 degrees, some 20 degrees cooler when it leaves the start line. ",No notes available,Not In Stock,FenSport
EDFC Active Pro - Tein Damping Force Controller,471,,"Tein EDFC Active Pro, Damping Force ControllerMotor kit NOT included but is required, please purchase separately. EDFC Active Pro - Adjusts damping force instantly according to G-Force & Speed.  EDFC ACTIVE makes it possible to adjust damping force with ease from the driver's seat, by controlling stepping motors installed on each shock absorber.  Built-In G-Sensor allows G-actuated automatic adjustment of damping force while driving.  Additional automatic speed-sensitive damping force adjustment feature is available with the use of optional ""GPS kit"" (sold separately). By using EDFC, most models also benefit from ""finer"" adjustment range, turning a 16 position shock absorber in to a 32 or 64 position. Active Pro Additional Features4 wheel independent settingsVehicle speed input: Enables uninterrupted speed-sensitive adjustment even when/where GPS signal is not available. 2 additional inputs eg: switch input for drift settings, handbrake input for gymkhana etc. Normal Features:Manual mode: Up to 10 presets are available to store and quickly recall preferred settings, according to the changes in situationG Actuated Mode: Enables automatic adjustment according to the changes in G-force measured with built-in G-sensor.  2 separate modes available; G-Arrange Mode and G-Linear Mode. Speed Sensitive Mode: Enables altitude, gps coordinates, trip computer and clock with GPS sensor, which must be purchased separately. Wireless Control: EDFC ACTIVE features wireless control system for easy installation / wiring.  Controller unit is connected wirelessly to motor driver units which control motors, eliminating the need for troublesome wiring such as putting cables through bulkheads and/or placing/anchoring cables inside the car. Triaxial Acceleration Sensor: You can install controller at any angle or direction. Colour Display: 4 default colours, white, green, amber & blue, along with fine tuneable custom colours. Resume Feature: The system remembers damping force settings even after ignition off. Display dimmerVolume controlSelf diagnosis: Wire breakage, short circuit etcLock Function: settings can be lockedSeparate compression and rebound may be controlled using 2 EDFC controller kits, the EDFC Active can control up to 8 stepper motors individually.  ","EDFC is compatible with most of Teins range of coilover kits, please check with us if you're unsure if the EDFC kit will work or not.

- EDFC motor kit is not included but is required, please purchase separately.

- Other parts are sometimes required eg: strut kit, motor extension kits, piston rod extension and wiring extensions. All available where needed.

- This product does not control ride height.",Not In Stock,FenSport
Ecutek EVi - Bluetooth Vehicle Interface Kit - No Programming,200,,"The EcuTek Ecu Connect is a bluetooth vehicle interface Kit & App for iPhone & iPad with Ios & Android (5. 0 or higher)Note: This option does not allow programming of the ECU, If you wish to program ecu, please purchase Ecu Connect with Programming. Used in conjunction with the ECU Connect app and an Android or Ios device, the Ecutek EVI-BT allows communication between the engine ecu and your phone or tablet, and maps can be adjusted directly from the device in real time.  The following features are availableLive Data Display all factory and Race Rom parametersGauge DisplayThe App can be used as an ancillary dashboard to display a variety of configurable gauges including circular, bar & text.   These gauges can display all the ecu's parameters and can also work in conjunction with custom maps.  There is a configurable high or low threshold alarms which can be colour coded eg Red = High, Blue = Low.  These visible warnings can flash the gauges or the complete screen are also available. All gauge and text colours are configurable as well as custom backgrounds as seen in the pics above. Data LoggingThe Data Log tool allows you to easily record log files.  Simply press start and stop and then the log files can be accessed from the Archive in the main menu.  Log files can also be emailed to your tuner direct from within the app. Map Switching4 way map switching is available direct from the app and maps can be named. Boost ControllerThe App will allow boost to be controlled via either set parameters or on a ""slider"" from preset minimum and maximums. DTC ToolCheck and clear DTC'sPerformance AnalyserA ""snapshot"" of the vehicle's performance can be recorded such as 0-60mph, quarter mile, Vmax and more.  The info is saved as ""Performance Results"" and can be shared online instantly and can be saved for comparison. Race Rom Custom ParametersVarious driver options can be configured and we have 5 inputs available from the App to use as inputs to ""Custom Maps"" which allows us to create many driver selectable custom options. eg:Valet ModeBoost ControlVariable RPM LimitSoft/Hard cut rev limitEco / power throttleLaunch controlPit Lane or variable speed limiterLive AdjustmentsUsing the app as an input to Custom Maps we can configure the ecu to perform live adjustments to many key tuning tables . . .  eg:Ignition, Fuel, Cam maps etc. Note: IOS 10. 2 or higher, Android 5. 0 Lollipop or higherECU Connect Evi Bluetooth Demo ECU Connect Dashboard and Gauges Demo","This option does not allow programming of the ECU, If you wish to program ecu, please purchase Ecu Connect with Programming.",In Stock,FenSport
Clutch Drive Plate - Standard - GT86 & BRZ,72.52,,"Clutch Driveplate for GT86 & BRZStandard replacement Genuine partNeed to change the clutch in your car, we have you covered with our high quality clutch parts. Fensport Tip: It is false economy to replace using cheap products, the labour cost to install the new clutch far outweighs the purchase price.  We always suggest to change the driveplate, clutch cover and release bearing together as they can wear out together.  Also check the flywheel face is free from defects and scoring before fitting your new clutch kit to ensure a long clutch life. ",No notes available,In Stock,FenSport
TRD Rear Differential Mount Cushion - Right Hand - GT86 & BRZ,100.07,,GT86 & BRZ TRD Rear Differential Mount Cushion Right HandThe TRD differential mount uses harder shore rubber to provide improved location and to to improve vehicle response. ,"Ride comfort will deteriorate.

- Differential vibration will likely to be transferred into the vehicle by installing harder mounts.

- May cause certain noise and vibration from the differential.",In Stock,FenSport
Summit Rear Lower Side Chassis Panel Brace - GT86 & BRZ,154,,Summit Rear Lower Side Chassis Panel Brace for GT86 & BRZ,No notes available,Not In Stock,FenSport
"TRD SF3 - 18""",694.4,,"TRD SF3 - 18"" Forged Aluminum WheelTRD New design Forged alloy wheelColor: Champange goldWeigtht is 8. 2kg per wheel ",Price is for 1 single wheel,Not In Stock,FenSport
"TRD Door Handle Protector - GT86, GR86 & C-HR",29.54,,"GT86, GR86 & Toyota C-HR -  TRD Door Handle Protector - PairCarbon Effect",C-HR front doors only,In Stock,FenSport
EDFC Tein Active GPS Kit (optional),50,,"Tein EDFC Active GPS Kit - For use with Tein EDFC Active and Active Pro controllers.  By using the GPS kit as an input to the Tein EDFC Active you can enable automatic damping force adjustment according to the changes in vehicle speed measured with GPS sensor.  2 separate modes available; ""S-Arrange Mode"" to adjust damping force when vehicle reaches the preset speed (max 10 memories) each time, and ""S-Linear Mode"" to adjust linearly at all speed according to the preset points, automatically supplementing the values in between.  For example, on streets, damping force is set to softer level while driving slower for softer ride without any bumpy feel and automatically set to harder level when driving faster for better stability and handling.  On circuits, damping force can be controlled according to speed range to change handling performance, such as reducing understeer a bit at low speed corners and reducing oversteer a little at high speed corners.                ",For use with the EDFC Active and Active Pro controllers only. NOT compatible with the EDFC II controller.,Not In Stock,FenSport
Air Intake System - Injen Evo2001 - GT86 & BRZ,357,,"Injen Evo2001 Air Intake System for GT86 & BRZInjen Evolution intakes are constructed out of durable Roto-Molded polyethylene for maximum air flow and great style. This intake features a RAM AIR Scoop that introduces forced air into the intake.  It also uses a large 360 degree high flow SuperNano-Web dry air filter for maximum flow and easy convenience.  The SuperNano-Web dry air filter requires no oil and cleaning is fast and easy. Injen cold air intakes come complete with all tubing, filters, couplers and hardware for one of the easiest installations available. Features:Dyno tuned as a System for guaranteed safe horsepower and torque gainsOfficially the largest SuperNano-Web dry filter on the marketThe first stand-alone air filter chamber for ample on-demand air supplySleek and sexy design lines for unmatched looks under your hoodThe first built-in filter minder for quick, easy and accurate filter inspectionDurable stainless steel hardware and automotive grade hose couplers includedThe perfect OE fitment; just drop into the original mounting points, fasten clamps, and drive away!",No notes available,Not In Stock,FenSport
"Air Filter - Corolla 1.8 T Sport, GT86 & BRZ",6.95,,Air Filter Standard replacement,"For GT86 &amp; BRZ with black plastic intake manifold

- Does not fit GT86 2017 with red alloy intake manifold

- Corolla T Sport - all years",In Stock,FenSport
Brake Pads - Rear - Ferodo DS2500 - GT86 & BRZ,151.7,,"Ferodo DS2500 High-Performance Brake Pads for GT86 & BRZRear - Fast RoadGiving low and high speed braking efficiency, consistent brake pedal feel from cold, DS Performance are the drivers choice for safe high performance braking. Axle set - Rear",No notes available,In Stock,FenSport
Head Light - Right Hand - RHD - Used Parts - GT86,200,,"Head Light - Right Hand for GT86Suitable for Right Hand Drive carsUsed parts but in good useable condition, no broken tabs etc. ",No notes available,In Stock,FenSport
TRD Rear Diffuser EU Spec - GT86,179,,TRD Rear Diffuser for GT86 with TRD Rear ExhaustStainless steel construction Reduce rear lift and improve straight line stability,"Only for use with TRD High Response Muffler Version R. 

- Does not fit with stock exhaust.",Not In Stock,FenSport
Cusco - Front Folding Tow Hook - GT86 & BRZ,93.6,,"Cusco Front Folding Tow Hook - GT86 & BRZManufactured from heavy duty steel, the Cusco tow eye is strong enough for emergency use as well as looking great!The swivel design can be folded through 90 degrees when not in use.  Cusco towing hooks are vehicle specific. Note: Front",No notes available,Not In Stock,FenSport
Seibon Carbon Fibre Rear Seat Delete Panels - GT86 & BRZ,1945,,"GT86 & BRZ Rear Seat Delete - Interior Carbon Fibre Panels (Pair) Weight 9. 25 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Brake Kit - Front - Tarox - F2000 326mm Discs - Red Caliper - GT86 & BRZ,1250,,"GT86 & BRZ Front Brake Upgrade Kit - Tarox - 326mm F2000 Grooved Discs - Red CalipersBrake Kit Contents1 x Pair of 1 piece brake rotors1 x Pair 6 piston B-32 calipers - Red1 x Set of Strada fast road brake pads1 x Pair of mounting brackets1 x Pair of stainless brake hoses1 x All necessary mounting hardware for easy installationThis kit has F2000 9 Grooved discs, Red Calipers and Fast Road Pads (Strada)Options at no extra cost include:Fast road pads - Strada, or Race Pads - CorsaF2000 or Sport Japan drilled & grooved discs.  Please contact us for delivery schedule if option parts are required.  ","This 326mm brake kit requires a minimum wheel diameter of 17""",Not In Stock,FenSport
"SuperPro - Rear Camber Control Arm - Lower Inner Bush Kit - GR86, GT86 & BRZ - SPF3106K",64.8,,"SuperPro bushes offer the advantages of more superior cornering, stability, steering and braking, reduced NVH, greater durability, easy fitment and cost efficiency - with every item backed up by SuperPro's exclusive Research & Development and customer technical support. SuperPro polyurethane bushings are backed by a 3 year 60000km warranty from the date of purchase against faulty manufacture or performance. Where required all SuperPro kits contain a small quantity of Polyurethane grease.  This grease should be applied to all polyurethane surfaces in contact with metalGR86, GT86 & BRZ Rear Camber Control Arm - No Camber Adjustment - GT86 & BRZLower Inner Bush Kit - 2 Bushes in kitNote: Bush F on diagram",No notes available,In Stock,FenSport
Oil Filler Cap - TRD - GT86 & GR86,88.12,,GT86 & GR86 TRD Oil Filler CapBeatifully machined from billet alluminum and complete with the TRD logo.  Both elegant and sporty with intended motorsport use and the option of using a spring lock.  (spring lock not supplied),No notes available,In Stock,FenSport
